date,AWND,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT04,WT02,WT06,WT08,WT09,WT03,WT05,PGTM
2017-04-13,4.2,0.0,0.0,0.0,8.8,15.6,1.1,340,330,8.9,13.4,,,,,,,,,
2017-04-14,3.4,0.0,0.0,0.0,8.2,16.1,0.0,10,350,6.3,9.8,,,,,,,,,
2017-04-15,3.9,0.0,0.0,0.0,8.7,17.2,-1.0,180,170,7.6,13.9,,,,,,,,,
2017-04-16,4.6,0.8,0.0,0.0,18.1,30.0,8.3,290,280,9.8,15.7,1,,,,,,,,
2017-04-17,5.4,0.0,0.0,0.0,19.3,20.6,6.7,320,280,8.9,14.8,,,,,,,,,
2017-04-18,3.1,0.0,0.0,0.0,7.1,9.4,0.0,110,110,6.3,9.8,,,,,,,,,
2017-04-19,3.9,4.1,0.0,0.0,3.5,7.8,-1.0,170,150,8.1,16.5,1,,,,,,,,
2017-04-20,3.5,0.0,0.0,0.0,7.4,12.2,5.6,80,90,5.8,9.4,1,,,,,,,,
2017-04-21,5.5,9.1,0.0,0.0,5.6,5.6,3.3,80,120,6.7,10.7,1,,,,,,,,
2017-04-22,3.0,3.3,0.0,0.0,4.1,5.6,2.2,80,70,6.7,8.9,1,,,,,,,,
2017-04-23,3.7,0.0,0.0,0.0,6.9,15.6,1.1,190,170,6.7,13.9,1,,1,,,,,,
2017-04-24,2.9,0.0,0.0,0.0,9.6,16.7,1.7,80,90,6.7,8.9,,,,,,,,,
2017-04-25,4.4,13.7,0.0,0.0,6.9,8.9,5.0,80,70,6.3,12.1,1,,1,,,,,,
2017-04-26,3.4,33.3,0.0,0.0,8.9,12.2,7.2,60,70,6.3,7.6,1,,,,,,,,
2017-04-27,2.3,0.0,0.0,0.0,10.9,15.6,8.3,100,60,4.5,7.2,1,,,,,,,,
2017-04-28,2.1,0.0,0.0,0.0,12.0,18.9,7.8,90,,6.7,,1,,1,,,,,,
2017-04-29,4.0,0.0,0.0,0.0,16.9,27.2,7.8,290,340,9.4,17.0,,,,,,,,,
2017-04-30,4.2,0.0,0.0,0.0,10.5,11.7,5.0,330,320,11.6,16.1,,,,,,,,,
2017-05-01,4.3,3.3,0.0,0.0,6.6,6.7,5.6,140,310,7.2,9.8,1,,,,1,,,,
2017-05-02,2.6,8.4,0.0,0.0,7.6,13.9,5.6,260,260,7.2,10.3,1,,,,,,,,
2017-05-03,5.7,0.0,0.0,0.0,12.3,17.8,3.9,290,330,11.6,17.0,,,,,,,,,
2017-05-04,3.4,0.0,0.0,0.0,8.3,14.4,1.1,180,180,8.1,11.2,,,,,,,,,
2017-05-05,5.0,17.3,0.0,0.0,7.8,10.0,6.7,100,100,14.3,17.4,1,,,,,,,,
2017-05-06,4.5,3.3,0.0,0.0,10.6,15.0,8.3,140,150,10.7,17.0,1,,1,,,,,,
2017-05-07,6.2,0.3,0.0,0.0,11.3,15.6,8.3,180,190,12.5,16.5,1,,,,,,,,
2017-05-08,3.4,1.3,0.0,0.0,8.9,11.7,4.4,220,250,7.2,12.1,1,,,,,,,,
2017-05-09,2.2,0.0,0.0,0.0,6.9,11.7,0.0,90,130,6.3,8.9,1,,,,,,,,
2017-05-10,3.0,0.0,0.0,0.0,8.6,13.3,5.6,120,130,7.2,9.4,,,,,,,,,
2017-05-11,3.3,0.3,0.0,0.0,9.4,12.8,6.7,20,20,7.2,9.4,1,,,,,,,,
2017-05-12,3.1,0.0,0.0,0.0,10.8,15.0,7.8,180,170,6.3,9.4,1,,,,,,,,
2017-05-13,2.6,0.0,0.0,0.0,9.4,14.4,3.9,150,140,6.3,9.8,1,,,,,,,,
2017-05-14,5.1,18.3,0.0,0.0,8.1,8.9,7.2,350,30,8.1,17.4,1,,,,,,,,
2017-05-15,4.9,1.0,0.0,0.0,9.3,13.9,6.1,350,350,9.8,16.1,1,,,,,,,,
2017-05-16,4.1,0.0,0.0,0.0,14.7,25.0,4.4,330,330,9.4,13.4,,,,,1,,,,
2017-05-17,3.6,0.0,0.0,0.0,18.3,25.0,8.3,170,170,10.7,13.9,,,,,,,,,
2017-05-18,3.6,0.0,0.0,0.0,24.2,33.9,15.0,160,160,10.3,13.4,,,,,,,,,
2017-05-19,6.3,0.0,0.0,0.0,24.1,29.4,11.7,290,360,11.6,16.1,,,,,,,,,
2017-05-20,3.7,0.0,0.0,0.0,13.9,20.0,8.3,350,360,8.1,9.8,,,,,,,,,
2017-05-21,2.8,0.0,0.0,0.0,12.8,18.3,3.9,190,160,7.2,10.3,,,,,,,,,
2017-05-22,3.3,13.5,0.0,0.0,11.9,13.3,8.9,180,190,9.4,13.9,1,,,,1,,,,
2017-05-23,1.9,0.0,0.0,0.0,12.7,19.4,10.0,210,190,5.4,8.1,1,,,,,,,,
2017-05-24,1.7,0.0,0.0,0.0,14.1,20.0,9.4,100,70,4.5,6.3,,,,,,,,,
2017-05-25,5.1,26.2,0.0,0.0,11.4,13.9,8.3,70,70,11.6,16.1,1,,,,,,,,
2017-05-26,4.7,44.2,0.0,0.0,10.5,13.3,8.9,60,60,11.6,18.3,1,,,,1,,,,
2017-05-27,3.3,0.0,0.0,0.0,12.6,17.2,8.9,160,170,6.7,8.5,1,,,,,,,,
2017-05-28,2.5,0.0,0.0,0.0,11.1,15.0,7.2,150,170,6.7,8.9,,,,,,,,,
2017-05-29,4.7,0.5,0.0,0.0,8.8,9.4,7.8,100,110,8.9,11.6,1,,,,,,,,
2017-05-30,2.6,0.0,0.0,0.0,9.7,12.8,8.3,140,140,7.2,8.9,1,,,,,,,,
2017-05-31,3.5,13.2,0.0,0.0,12.3,16.1,10.6,130,170,7.2,10.3,1,,1,,,,1,,
2017-06-01,2.9,2.8,0.0,0.0,14.6,22.2,10.0,290,280,10.3,14.8,1,,1,,,,1,,
2017-06-02,3.9,0.3,0.0,0.0,15.3,20.0,7.8,270,270,10.7,15.2,,,,,,,,,
2017-06-03,3.6,0.0,0.0,0.0,12.3,18.9,6.7,350,310,7.6,11.2,,,,,,,,,
2017-06-04,2.9,1.0,0.0,0.0,14.4,21.7,6.7,180,180,8.1,11.6,,,,,1,,,,
2017-06-05,4.1,3.6,0.0,0.0,12.7,14.4,10.6,100,70,8.1,11.2,1,,,,,,,,
2017-06-06,3.6,18.3,0.0,0.0,10.2,11.7,8.9,40,60,7.2,13.0,1,,,,,,,,
2017-06-07,2.6,0.8,0.0,0.0,13.6,20.6,8.9,190,180,7.2,9.4,1,,,,,,,,
2017-06-08,3.3,0.0,0.0,0.0,16.1,23.9,8.3,170,180,9.8,13.4,,,,,,,,,
2017-06-09,3.0,0.0,0.0,0.0,15.2,23.3,10.6,290,220,7.6,10.3,,,,,,,,,
2017-06-10,3.0,0.0,0.0,0.0,19.3,24.4,11.1,170,170,9.4,13.0,,,,,,,,,
2017-06-11,3.8,0.0,0.0,0.0,23.7,32.8,18.3,200,180,9.4,13.0,,,,,,,,,
2017-06-12,3.0,0.0,0.0,0.0,26.8,31.7,18.9,160,180,9.4,11.6,,,,,,,,,
2017-06-13,4.0,0.0,0.0,0.0,27.5,32.8,18.3,340,350,8.9,13.0,,,,,,,,,
2017-06-14,3.1,0.0,0.0,0.0,20.1,24.4,11.1,290,270,7.6,11.6,,,,,,,,,
2017-06-15,3.4,0.0,0.0,0.0,15.2,20.0,8.3,160,150,8.1,10.7,,,,,,,,,
2017-06-16,3.8,10.4,0.0,0.0,14.7,16.1,13.3,160,150,7.6,12.1,1,,,,,,,,
2017-06-17,1.8,0.5,0.0,0.0,16.1,21.7,13.3,90,270,4.0,8.1,1,,,,,,,,
2017-06-18,3.4,0.3,0.0,0.0,19.2,25.0,15.6,180,170,6.3,13.4,1,,1,,,,,,
2017-06-19,4.0,8.4,0.0,0.0,21.4,27.2,18.3,180,170,10.3,15.7,1,,,,,,1,,
2017-06-20,4.1,0.0,0.0,0.0,21.2,28.3,17.8,280,160,8.1,12.5,1,,,,,,,,
2017-06-21,3.9,0.0,0.0,0.0,22.4,27.8,15.6,290,280,9.8,13.0,,,,,,,,,
2017-06-22,2.7,0.0,0.0,0.0,21.1,27.8,12.2,300,290,7.6,9.8,,,,,,,,,
2017-06-23,2.6,0.0,0.0,0.0,18.6,23.3,15.6,190,180,7.6,11.6,1,,,,1,,,,
2017-06-24,3.8,0.0,0.0,0.0,23.2,29.4,18.3,320,330,9.4,13.0,1,,,,,,,,
2017-06-25,3.4,0.0,0.0,0.0,22.5,27.8,15.0,280,180,8.9,11.2,,,,,,,,,
2017-06-26,3.1,0.0,0.0,0.0,19.8,24.4,14.4,310,280,7.2,9.8,,,,,,,,,
2017-06-27,2.7,5.1,0.0,0.0,17.6,23.3,13.3,220,170,7.2,9.8,1,,,,,,1,,
2017-06-28,3.0,1.5,0.0,0.0,17.0,24.4,10.0,290,300,8.1,11.6,,,,,,,1,,
2017-06-29,1.9,4.3,0.0,0.0,17.8,23.3,11.1,240,240,7.6,14.8,1,,,,,,,,
2017-06-30,2.2,9.4,0.0,0.0,18.6,24.4,15.6,10,90,7.6,9.4,1,,,,,,1,,
2017-07-01,3.4,0.0,0.0,0.0,21.0,26.1,17.8,180,180,10.3,14.8,1,,1,,,,,,
2017-07-02,4.0,0.0,0.0,0.0,23.9,30.6,18.3,280,290,9.4,13.0,1,,,,,,,,
2017-07-03,4.2,0.0,0.0,0.0,24.6,28.9,16.1,280,280,8.1,11.6,,,,,,,,,
2017-07-04,3.1,0.0,0.0,0.0,22.0,27.8,13.9,320,310,7.6,10.7,,,,,,,,,
2017-07-05,2.7,0.0,0.0,0.0,20.7,27.8,12.2,190,200,7.6,9.8,,,,,,,,,
2017-07-06,3.8,0.0,0.0,0.0,19.8,23.3,15.0,180,180,8.9,13.0,,,,,,,,,
2017-07-07,2.4,0.3,0.0,0.0,18.4,22.8,14.4,210,200,6.3,8.5,,,,,,,,,
2017-07-08,3.2,4.6,0.0,0.0,18.4,24.4,13.3,250,250,9.4,12.5,,,,,1,,1,,
2017-07-09,2.9,0.0,0.0,0.0,22.0,27.8,15.0,260,250,7.2,12.1,,,,,,,,,
2017-07-10,2.8,0.0,0.0,0.0,22.3,27.8,15.0,180,190,7.2,10.3,,,,,,,,,
2017-07-11,2.6,0.3,0.0,0.0,20.9,25.6,17.2,200,170,6.3,7.6,1,,,,,,,,
2017-07-12,2.7,0.0,0.0,0.0,22.7,28.3,17.8,110,140,6.7,8.9,1,,,,,,,,
2017-07-13,2.8,1.0,0.0,0.0,17.4,19.4,14.4,40,40,6.7,8.9,1,,,,,,,,
2017-07-14,1.7,0.0,0.0,0.0,16.4,20.0,12.8,110,110,4.5,6.3,,,,,,,,,
2017-07-15,2.0,0.0,0.0,0.0,18.1,22.8,15.6,150,150,5.8,6.7,,,,,,,,,
2017-07-16,2.4,0.0,0.0,0.0,21.1,27.8,14.4,180,180,7.6,10.3,1,,,,,,,,
2017-07-17,2.8,0.0,0.0,0.0,20.9,25.6,16.7,90,150,6.3,8.9,1,,,,,,,,
2017-07-18,2.3,14.5,0.0,0.0,21.0,25.6,18.9,80,90,5.8,8.5,1,,1,,1,,,,
2017-07-19,2.2,0.0,0.0,0.0,22.4,26.7,19.4,190,180,6.3,8.9,1,,1,,,,,,
2017-07-20,2.2,0.0,0.0,0.0,23.9,31.1,18.9,190,200,7.6,9.8,1,,,,,,,,
2017-07-21,3.3,0.0,0.0,0.0,24.8,30.6,18.3,260,170,7.2,11.2,,,,,,,,,
2017-07-22,2.1,0.0,0.0,0.0,24.9,30.0,18.9,260,260,6.3,8.1,,,,,,,,,
2017-07-23,3.4,0.0,0.0,0.0,20.7,22.2,15.0,40,170,6.3,8.5,,,,,,,,,
2017-07-24,3.3,6.1,0.0,0.0,16.2,18.9,12.8,90,70,8.1,12.5,1,,,,,,,,
2017-07-25,2.9,0.0,0.0,0.0,16.2,22.8,12.8,360,10,6.7,9.4,,,,,,,,,
2017-07-26,2.8,0.0,0.0,0.0,19.3,26.7,13.3,160,150,6.3,7.6,,,,,,,,,
2017-07-27,3.1,0.0,0.0,0.0,19.3,23.9,16.7,240,260,7.2,8.9,,,,,,,,,
2017-07-28,2.5,0.0,0.0,0.0,21.5,28.9,15.6,190,180,6.7,8.5,1,,,,,,,,
2017-07-29,3.3,0.0,0.0,0.0,19.2,23.9,11.1,100,100,6.7,9.8,,,,,,,,,
2017-07-30,2.7,0.0,0.0,0.0,18.6,26.7,10.0,350,340,6.3,8.5,,,,,,,,,
2017-07-31,2.7,0.0,0.0,0.0,20.5,27.2,11.1,190,180,7.6,10.7,,,,,1,,1,,
2017-08-01,2.6,0.0,0.0,0.0,23.0,30.0,17.2,190,180,8.1,10.7,,,,,,,,,
2017-08-02,2.5,0.0,0.0,0.0,21.8,28.9,15.6,90,180,7.2,8.9,1,,,,,,,,
2017-08-03,3.3,0.0,0.0,0.0,22.2,26.7,18.3,180,170,7.6,10.3,1,,,,,,,,
2017-08-04,3.8,0.0,0.0,0.0,21.2,25.0,17.2,160,160,9.4,11.6,,,,,,,,,
2017-08-05,3.7,1.3,0.0,0.0,20.3,22.8,16.7,150,170,7.6,12.5,1,,,,1,,1,,
2017-08-06,3.7,0.0,0.0,0.0,19.7,25.0,13.9,310,300,9.8,13.4,,,,,,,,,
2017-08-07,3.6,0.5,0.0,0.0,19.3,26.1,11.1,210,220,7.6,10.7,1,,,,,,,,
2017-08-08,2.3,3.6,0.0,0.0,19.2,22.8,15.0,360,220,6.3,8.9,1,,,,,,,,
2017-08-09,2.7,0.0,0.0,0.0,19.7,27.8,11.7,170,180,8.1,10.7,1,,,,,,,,
2017-08-10,2.5,0.0,0.0,0.0,21.7,27.2,15.0,150,140,7.2,10.7,,,,,,,,,
2017-08-11,2.2,0.0,0.0,0.0,21.0,26.1,16.7,150,150,6.7,8.5,1,,,,,,,,
2017-08-12,3.1,2.0,0.0,0.0,19.6,22.8,17.8,190,180,7.6,10.7,1,,,,,,,,
2017-08-13,3.5,0.3,0.0,0.0,22.7,30.0,16.1,320,310,9.8,13.0,,,,,,,,,
2017-08-14,2.5,0.0,0.0,0.0,20.8,27.2,12.8,190,180,6.7,8.9,,,,,,,,,
2017-08-15,2.6,0.0,0.0,0.0,20.3,26.1,15.0,190,180,7.2,12.1,1,,,,,,,,
2017-08-16,3.6,0.0,0.0,0.0,22.5,27.8,13.3,350,350,8.1,10.7,,,,,,,,,
2017-08-17,2.5,0.0,0.0,0.0,19.3,28.3,10.0,280,280,8.1,10.3,,,,,,,,,
2017-08-18,3.6,48.5,0.0,0.0,17.6,19.4,15.6,110,110,7.2,11.2,1,,,,,,,,
2017-08-19,3.0,0.3,0.0,0.0,19.1,26.7,15.6,140,210,6.7,7.6,1,,,,,,,,
2017-08-20,3.1,0.0,0.0,0.0,22.2,28.9,16.7,310,290,8.9,11.2,,,,,,,,,
2017-08-21,2.7,0.0,0.0,0.0,22.2,30.0,14.4,190,180,6.7,9.8,,,,,,,,,
2017-08-22,3.4,9.1,0.0,0.0,22.3,27.8,16.1,190,170,9.4,12.5,1,,,,,,1,,
2017-08-23,4.3,10.4,0.0,0.0,23.2,26.7,15.6,270,280,8.9,13.0,1,,,,,,1,,
2017-08-24,2.2,0.0,0.0,0.0,19.6,26.1,12.2,150,260,6.3,8.5,,,,,,,,,
2017-08-25,3.2,0.0,0.0,0.0,18.8,23.3,11.7,310,270,7.6,11.6,,,,,,,,,
2017-08-26,2.9,0.0,0.0,0.0,16.4,23.9,10.0,270,270,8.1,12.1,,,,,,,,,
2017-08-27,1.9,0.0,0.0,0.0,17.4,23.3,10.0,120,140,6.3,8.9,,,,,,,,,
2017-08-28,2.1,0.0,0.0,0.0,16.2,22.8,10.0,120,130,7.2,9.8,,,,,,,,,
2017-08-29,2.2,0.0,0.0,0.0,15.0,20.6,8.3,150,150,6.7,8.1,,,,,,,,,
2017-08-30,2.4,0.0,0.0,0.0,16.6,23.3,11.1,210,130,5.8,7.6,,,,,,,,,
2017-08-31,4.4,0.0,0.0,0.0,16.9,25.0,10.0,310,320,9.8,12.5,,,,,,,,,
2017-09-01,4.9,0.0,0.0,0.0,14.2,18.9,7.8,280,270,9.8,13.4,,,,,,,,,
2017-09-02,3.2,0.0,0.0,0.0,13.6,21.7,6.1,130,270,6.7,9.8,,,,,,,,,
2017-09-03,5.2,23.1,0.0,0.0,13.9,17.8,10.6,140,80,10.7,14.3,1,,,,,,,,
2017-09-04,4.9,0.3,0.0,0.0,16.9,24.4,12.8,230,270,8.9,11.6,,,,,,,,,
2017-09-05,4.5,0.0,0.0,0.0,20.3,26.1,16.7,180,220,7.2,10.7,,,,,,,,,
2017-09-06,2.6,15.7,0.0,0.0,18.6,22.2,15.0,350,350,9.8,12.1,1,,,,,,1,,
2017-09-07,3.8,15.5,0.0,0.0,17.5,23.3,13.9,260,240,7.6,10.3,1,,,,,,,,
2017-09-08,2.6,0.3,0.0,0.0,16.7,22.2,9.4,250,270,6.7,10.7,,,,,,,,,
2017-09-09,2.7,0.0,0.0,0.0,16.0,22.2,10.6,360,350,6.3,7.6,,,,,,,,,
2017-09-10,3.6,0.0,0.0,0.0,16.5,22.2,10.6,360,350,6.7,8.5,,,,,,,,,
2017-09-11,3.8,0.0,0.0,0.0,17.2,26.1,9.4,290,270,7.2,9.8,,,,,,,,,
2017-09-12,2.2,0.0,0.0,0.0,17.8,25.0,10.0,250,240,6.3,8.5,,,,,,,,,
2017-09-13,2.4,0.0,0.0,0.0,19.1,26.7,11.1,180,170,7.6,10.3,,,,,,,,,
2017-09-14,1.7,0.0,0.0,0.0,19.6,26.7,12.8,170,140,5.4,8.1,,,,,,,,,
2017-09-15,2.4,0.0,0.0,0.0,20.4,22.2,16.7,110,130,5.4,7.6,1,,,,,,,,
2017-09-16,1.1,0.0,0.0,0.0,19.4,26.7,16.1,150,180,5.4,7.6,1,,1,,1,,,,
2017-09-17,1.8,0.0,0.0,0.0,17.9,23.3,15.6,150,140,4.5,8.1,1,,1,,,,,,
2017-09-18,2.2,0.0,0.0,0.0,16.7,19.4,15.0,90,130,6.3,7.6,1,,1,,,,,,
2017-09-19,3.2,1.0,0.0,0.0,17.2,20.6,15.6,40,130,5.4,7.2,1,,,,,,,,
2017-09-20,4.5,0.0,0.0,0.0,20.2,23.9,18.3,30,60,7.2,9.8,1,,,,1,,,,
2017-09-21,5.5,0.0,0.0,0.0,20.8,23.9,16.1,30,60,9.4,13.0,,,,,,,,,
2017-09-22,4.3,0.0,0.0,0.0,17.2,21.1,13.3,30,30,7.2,10.3,,,,,,,,,
2017-09-23,1.9,0.0,0.0,0.0,19.9,27.8,13.3,200,160,4.0,7.2,,,,,,,,,
2017-09-24,1.6,0.0,0.0,0.0,21.8,30.0,16.1,180,180,6.3,9.8,,,,,,,,,
2017-09-25,1.6,0.0,0.0,0.0,22.1,28.3,16.7,90,90,5.8,8.5,1,,,,,,,,
2017-09-26,1.3,0.0,0.0,0.0,20.7,27.2,15.6,190,180,5.4,8.1,1,,,,,,,,
2017-09-27,2.7,0.0,0.0,0.0,21.1,28.9,15.0,180,160,7.6,13.4,1,,,,,,,,
2017-09-28,4.3,0.0,0.0,0.0,21.8,24.4,8.9,350,350,9.8,12.1,,,,,,,,,
2017-09-29,2.7,0.0,0.0,0.0,13.1,18.3,7.8,310,310,6.7,9.8,,,,,,,,,
2017-09-30,3.2,0.8,0.0,0.0,10.8,13.3,5.0,110,120,7.2,10.3,,,,,,,,,
2017-10-01,2.6,0.0,0.0,0.0,9.9,18.3,3.3,250,230,6.3,8.9,,,,,,,,,
2017-10-02,2.2,0.0,0.0,0.0,12.3,20.6,4.4,100,130,6.3,9.4,,,,,,,,,
2017-10-03,3.5,0.0,0.0,0.0,11.6,17.8,4.4,220,210,8.1,11.2,,,,,,,,,
2017-10-04,3.8,0.0,0.0,0.0,15.3,23.3,8.3,230,220,7.6,11.6,,,,,,,,,
2017-10-05,3.2,0.0,0.0,0.0,20.3,24.4,11.1,260,230,8.1,10.7,,,,,,,,,
2017-10-06,2.2,0.8,0.0,0.0,14.5,20.0,7.8,260,270,7.6,10.7,,,,,,,,,
2017-10-07,2.0,0.0,0.0,0.0,13.9,19.4,8.3,150,140,6.3,9.8,1,,1,,,,,,
2017-10-08,3.9,3.0,0.0,0.0,18.5,22.8,16.7,170,170,8.1,13.4,1,,1,,,,,,
2017-10-09,2.0,11.7,0.0,0.0,17.8,19.4,15.0,170,180,8.1,12.1,1,,1,,,,,,
2017-10-10,3.0,0.0,0.0,0.0,20.2,25.0,12.8,310,310,8.9,10.3,1,,,,,,,,
2017-10-11,2.2,0.3,0.0,0.0,15.4,21.1,10.6,20,20,6.7,8.9,,,,,,,,,
2017-10-12,2.5,0.0,0.0,0.0,10.6,14.4,2.2,130,130,5.8,8.5,,,,,,,,,
2017-10-13,2.6,0.0,0.0,0.0,7.9,15.6,0.6,170,140,6.3,9.8,,,,,,,,,
2017-10-14,2.3,0.0,0.0,0.0,15.4,21.1,11.1,160,220,6.3,8.9,1,,1,,,,,,
2017-10-15,4.0,0.0,0.0,0.0,16.0,21.1,12.8,210,210,8.9,12.1,1,,1,,,,,,
2017-10-16,5.2,0.0,0.0,0.0,15.6,20.0,6.7,340,250,8.9,13.4,,,,,,,,,
2017-10-17,3.2,0.0,0.0,0.0,7.4,13.3,0.6,220,220,7.6,9.8,,,,,,,,,
2017-10-18,2.6,0.0,0.0,0.0,11.8,21.7,4.4,220,230,7.6,9.4,,,,,,,,,
2017-10-19,3.1,0.0,0.0,0.0,11.8,19.4,3.9,180,180,8.1,11.6,,,,,,,,,
2017-10-20,2.9,0.0,0.0,0.0,15.8,21.1,7.2,270,270,8.1,12.5,,,,,,,,,
2017-10-21,1.4,0.0,0.0,0.0,13.2,21.1,5.6,150,150,5.8,8.9,,,,,,,,,
2017-10-22,3.5,0.0,0.0,0.0,11.8,16.7,7.2,90,120,7.6,10.3,1,,,,,,,,
2017-10-23,3.1,0.0,0.0,0.0,12.6,16.7,10.6,140,150,6.7,9.8,1,,1,,,,,,
2017-10-24,5.3,1.5,0.0,0.0,15.8,17.8,13.9,160,140,9.8,14.8,1,,,,,,,,
2017-10-25,5.4,35.1,0.0,0.0,17.2,18.3,14.4,180,140,12.5,16.5,1,,,,,,1,,
2017-10-26,3.4,44.7,0.0,0.0,14.9,15.6,8.3,280,290,9.8,14.3,1,,,,,,1,,
2017-10-27,3.4,0.0,0.0,0.0,10.9,15.6,4.4,260,260,7.2,9.8,,,,,,,,,
2017-10-28,2.8,0.0,0.0,0.0,8.6,15.6,1.7,170,160,7.2,9.8,,,,,,,,,
2017-10-29,5.8,14.2,0.0,0.0,13.9,16.7,13.3,130,140,13.9,19.2,1,,,,,,,,
2017-10-30,8.6,19.3,0.0,0.0,14.6,17.2,7.8,130,130,21.5,30.9,1,,,,,,,,
2017-10-31,5.5,0.0,0.0,0.0,9.6,13.9,5.6,260,250,9.8,14.8,,,,,,,,,
2017-11-01,1.9,0.0,0.0,0.0,6.6,11.7,-1.0,230,230,7.6,9.4,,,,,,,,,
2017-11-02,4.1,0.0,0.0,0.0,12.3,15.0,11.1,190,210,7.6,10.7,1,,,,,,,,
2017-11-03,4.0,0.0,0.0,0.0,15.8,21.1,6.7,310,330,11.2,15.7,,,,,,,,,
2017-11-04,2.6,0.0,0.0,0.0,8.3,11.7,2.8,350,330,6.7,8.9,,,,,,,,,
2017-11-05,3.9,0.8,0.0,0.0,8.2,13.3,3.9,140,130,10.3,13.4,1,,,,,,,,
2017-11-06,3.3,8.1,0.0,0.0,14.1,16.7,6.7,330,350,8.9,14.3,1,,,,,,,,
2017-11-07,3.0,0.0,0.0,0.0,6.7,8.9,1.7,20,20,6.7,9.4,,,,,,,,,
2017-11-08,3.4,0.0,0.0,0.0,3.4,6.7,-3.8,20,10,6.7,9.4,,,,,,,,,
